lat,lon,eal_score,risk_score,hurricane_score,coastal_flood_score,inland_flood_score,tornado_score,wildfire_score,wind_score,surge
30.4801,-85.8203,63.902,65.454,92.23,34.312,43.557,72.208,61.689,29.233,13.09
30.4801,-85.8003,62.502,64.111,91.928,32.41,42.013,71.49,61.154,27.797,13.267
30.4801,-85.7803,61.425,63.081,91.694,30.939,40.811,70.934,60.774,26.567,13.42
30.4801,-85.7603,60.604,62.299,91.515,29.81,39.888,70.503,60.499,25.553,13.547
30.4801,-85.7403,59.995,61.72,91.382,28.965,39.198,70.177,60.298,24.758,13.647
30.4801,-85.7203,59.566,61.313,91.289,28.367,38.712,69.943,60.157,24.182,13.724
30.4801,-85.7003,59.296,61.058,91.23,27.99,38.407,69.792,60.069,23.819,13.783
30.4801,-85.6803,59.168,60.939,91.201,27.818,38.267,69.718,60.031,23.666,13.828
30.4801,-85.6603,59.172,60.948,91.201,27.841,38.284,69.717,60.043,23.724,13.863
30.4801,-85.6403,59.304,61.083,91.228,28.059,38.457,69.783,60.105,24.007,13.889
30.4801,-85.6203,59.56,61.343,91.28,28.474,38.791,69.907,60.216,24.541,13.911
30.4801,-85.6003,59.927,61.721,91.354,29.078,39.282,70.07,60.373,25.359,13.929
30.4801,-85.5803,60.365,62.189,91.44,29.834,39.909,70.229,60.559,26.49,13.945
30.4801,-85.5603,60.799,62.69,91.518,30.663,40.619,70.309,60.742,27.954,13.961
30.4801,-85.5403,61.109,63.126,91.558,31.435,41.319,70.198,60.875,29.759,13.977
30.4801,-85.5203,61.125,63.361,91.521,31.976,41.877,69.755,60.894,31.901,13.995
30.4801,-85.5004,60.652,63.232,91.359,32.092,42.134,68.83,60.731,34.36,14.015
30.4801,-85.4804,59.514,62.583,91.033,31.628,41.931,67.313,60.335,37.085,14.039
30.4801,-85.4604,57.622,61.323,90.525,30.536,41.162,65.205,59.702,39.967,14.068
30.4801,-85.4404,55.056,59.485,89.86,28.943,39.835,62.668,58.895,42.84,14.102
30.4801,-85.4204,52.072,57.249,89.108,27.135,38.091,60.002,58.04,45.504,14.142
30.4801,-85.4004,49.019,54.879,88.354,25.451,36.161,57.54,57.272,47.797,14.189
30.4801,-85.3804,46.203,52.622,87.674,24.144,34.271,55.513,56.689,49.643,14.242
30.4801,-85.3604,43.804,50.64,87.107,23.307,32.578,54.003,56.317,51.053,14.303
30.4801,-85.3404,41.876,49.0,86.662,22.896,31.158,52.967,56.132,52.089,14.369
30.4801,-85.3204,40.399,47.709,86.328,22.795,30.028,52.305,56.08,52.83,14.439
30.4801,-85.3004,39.317,46.741,86.089,22.872,29.175,51.907,56.105,53.345,14.514
30.4801,-85.2804,38.569,46.058,85.926,23.017,28.569,51.682,56.159,53.689,14.59
30.4801,-85.2604,38.087,45.612,85.823,23.159,28.171,51.562,56.213,53.905,14.665
30.4801,-85.2404,37.806,45.349,85.763,23.262,27.936,51.503,56.253,54.029,14.738
30.4801,-85.2204,37.664,45.216,85.733,23.32,27.816,51.476,56.276,54.09,14.808
30.4801,-85.2004,37.618,45.171,85.723,23.338,27.777,51.466,56.284,54.105,14.871
30.4801,-85.1804,37.645,45.196,85.728,23.318,27.802,51.463,56.28,54.078,14.927
30.4801,-85.1604,37.749,45.291,85.748,23.253,27.894,51.461,56.266,53.991,14.974
30.4801,-85.1404,37.943,45.466,85.784,23.133,28.067,51.454,56.245,53.803,15.013
30.4801,-85.1204,38.234,45.717,85.836,22.95,28.327,51.422,56.233,53.443,15.041
30.4801,-85.1004,38.59,46.002,85.892,22.715,28.654,51.336,56.262,52.805,15.06
30.4801,-85.0804,38.933,46.221,85.93,22.463,28.985,51.146,56.392,51.753,15.068
30.4801,-85.0604,39.133,46.227,85.916,22.25,29.216,50.793,56.701,50.134,15.067
30.4801,-85.0404,39.04,45.854,85.812,22.141,29.228,50.223,57.268,47.819,15.056
30.4801,-85.0204,38.538,44.982,85.587,22.179,28.926,49.422,58.148,44.773,15.035
30.4801,-85.0004,37.609,43.62,85.24,22.36,28.295,48.445,59.335,41.123,15.006
30.4801,-84.9804,36.38,41.942,84.806,22.62,27.43,47.429,60.753,37.162,14.969
30.4801,-84.9604,35.093,40.258,84.347,22.849,26.523,46.57,62.28,33.275,14.924
30.4801,-84.9404,34.039,38.922,83.936,22.916,25.802,46.071,63.797,29.813,14.872
30.4801,-84.9204,33.477,38.246,83.633,22.702,25.474,46.111,65.228,27.007,14.814
30.4801,-84.9005,33.602,38.462,83.479,22.102,25.699,46.827,66.553,24.947,14.75
30.4801,-84.8805,34.546,39.726,83.495,21.031,26.583,48.325,67.795,23.628,14.681
30.4801,-84.8605,36.372,42.119,83.689,19.425,28.181,50.668,68.991,22.984,14.608
30.4801,-84.8405,39.053,45.609,84.049,17.268,30.474,53.841,70.173,22.916,14.532
30.4801,-84.8205,42.421,49.99,84.543,14.636,33.322,57.685,71.338,23.29,14.454
30.4801,-84.8005,46.139,54.838,85.108,11.729,36.446,61.864,72.444,23.934,14.374
30.4801,-84.7805,49.759,59.581,85.667,8.848,39.474,65.913,73.423,24.658,14.294
30.4801,-84.7605,52.869,63.683,86.149,6.297,42.065,69.399,74.21,25.303,14.214
30.4801,-84.7405,55.239,66.838,86.516,4.269,44.03,72.074,74.783,25.781,14.135
30.4801,-84.7205,56.863,69.025,86.765,2.805,45.368,73.928,75.16,26.08,14.058
30.4801,-84.7005,57.878,70.413,86.918,1.83,46.198,75.105,75.387,26.241,13.983
30.4801,-84.6805,58.469,71.234,87.006,1.225,46.679,75.801,75.515,26.317,13.911
30.4801,-84.6605,58.799,71.695,87.055,0.878,46.947,76.193,75.586,26.36,13.842
30.4801,-84.6405,58.986,71.944,87.085,0.708,47.107,76.406,75.629,26.41,13.776
30.4801,-84.6205,59.112,72.079,87.11,0.674,47.23,76.525,75.669,26.509,13.713
30.4801,-84.6005,59.241,72.163,87.144,0.772,47.386,76.605,75.725,26.72,13.652
30.4801,-84.5805,59.454,72.255,87.207,1.046,47.666,76.699,75.833,27.165,13.592
30.4801,-84.5605,59.886,72.434,87.336,1.611,48.243,76.888,76.052,28.094,13.533
30.4801,-84.5405,60.796,72.853,87.607,2.681,49.446,77.318,76.501,29.994,13.474
30.4801,-84.5205,62.64,73.794,88.148,4.596,51.856,78.261,77.379,33.712,13.411
30.4801,-84.5005,66.042,75.667,89.136,7.745,56.261,80.108,78.954,40.383,13.345
30.4801,-84.4805,71.401,78.789,90.681,12.213,63.153,83.15,81.374,50.669,13.272
30.4801,-84.4605,78.101,82.872,92.604,17.273,71.727,87.092,84.334,63.312,13.191
30.4801,-84.4405,84.438,86.893,94.417,21.589,79.8,90.939,87.075,75.092,13.098
30.4801,-84.4205,89.012,89.91,95.723,24.353,85.602,93.803,89.008,83.467,12.989
30.4801,-84.4005,91.674,91.738,96.48,25.735,88.961,95.523,90.105,88.261,12.863
30.4801,-84.3805,92.997,92.686,96.856,26.295,90.622,96.408,90.633,90.599,12.713
30.4801,-84.3605,93.575,93.118,97.019,26.479,91.341,96.807,90.857,91.596,12.538
30.4801,-84.3405,93.793,93.287,97.08,26.524,91.61,96.963,90.938,91.963,12.333
30.4801,-84.3205,93.859,93.34,97.098,26.531,91.69,97.012,90.962,92.069,12.097
30.4801,-84.3006,93.872,93.351,97.102,26.531,91.705,97.022,90.966,92.09,11.828
30.4801,-84.2806,93.872,93.351,97.102,26.531,91.706,97.022,90.966,92.09,11.53
30.4801,-84.2606,93.86,93.341,97.099,26.533,91.693,97.013,90.962,92.074,11.209
30.4801,-84.2406,93.803,93.293,97.084,26.545,91.628,96.968,90.943,91.997,10.876
30.4801,-84.2206,93.61,93.133,97.037,26.586,91.416,96.819,90.876,91.751,10.546
30.4801,-84.2006,93.096,92.713,96.912,26.699,90.862,96.425,90.697,91.12,10.232
30.4801,-84.1806,91.897,91.749,96.628,26.959,89.588,95.517,90.275,89.699,9.949
30.4801,-84.1606,89.361,89.737,96.035,27.492,86.929,93.62,89.374,86.772,9.705
30.4801,-84.1406,84.495,85.919,94.911,28.483,81.873,90.019,87.632,81.271,9.506
30.4801,-84.1206,76.269,79.522,93.025,30.11,73.389,83.988,84.67,72.116,9.35
30.4801,-84.1006,64.636,70.539,90.373,32.352,61.459,75.536,80.467,59.324,9.234
30.4801,-84.0806,51.586,60.518,87.41,34.812,48.14,66.135,75.738,45.116,9.15
30.4801,-84.0606,40.217,51.832,84.837,36.914,36.588,58.02,71.612,32.85,9.093
30.4801,-84.0406,32.319,45.829,83.054,38.347,28.601,52.445,68.743,24.408,9.055
30.4801,-84.0206,27.695,42.331,82.012,39.173,23.948,49.227,67.064,19.515,9.031
30.4801,-84.0006,25.287,40.521,81.47,39.598,21.541,47.583,66.191,16.998,9.017
30.4801,-83.9806,24.134,39.658,81.21,39.8,20.397,46.816,65.775,15.809,9.009
30.4801,-83.9606,23.618,39.275,81.093,39.892,19.89,46.485,65.59,15.286,9.004
30.4801,-83.9406,23.403,39.116,81.045,39.931,19.681,46.352,65.514,15.072,9.002
30.4801,-83.9206,23.32,39.055,81.026,39.946,19.601,46.303,65.485,14.991,9.001
30.4801,-83.9006,23.295,39.037,81.02,39.95,19.576,46.288,65.476,14.966,9.001
30.4801,-83.8806,23.3,39.04,81.022,39.944,19.58,46.285,65.476,14.968,9.001
30.4801,-83.8606,23.335,39.064,81.031,39.924,19.607,46.287,65.483,14.992,9.002
30.4801,-83.8406,23.416,39.119,81.053,39.871,19.67,46.288,65.497,15.046,9.004
30.4801,-83.8206,23.574,39.227,81.099,39.742,19.788,46.272,65.516,15.144,9.007
30.4801,-83.8006,23.865,39.42,81.187,39.446,19.994,46.208,65.534,15.305,9.013
30.4801,-83.7806,24.371,39.75,81.348,38.81,20.333,46.036,65.532,15.556,9.022
30.4801,-83.7606,25.211,40.285,81.627,37.534,20.865,45.654,65.468,15.925,9.038
30.4801,-83.7406,26.521,41.101,82.083,35.175,21.651,44.924,65.272,16.432,9.06
30.4801,-83.7206,28.383,42.231,82.759,31.271,22.711,43.713,64.851,17.064,9.091
30.4801,-83.7007,30.694,43.595,83.633,25.702,23.96,42.013,64.148,17.745,9.132
30.4801,-83.6807,33.086,44.964,84.575,19.112,25.182,40.054,63.215,18.344,9.184
30.4801,-83.6607,35.097,46.072,85.403,12.756,26.146,38.231,62.231,18.754,9.247
30.4801,-83.6407,36.476,46.796,86.001,7.692,26.753,36.841,61.383,18.96,9.319
30.4801,-83.6207,37.266,47.182,86.366,4.237,27.059,35.943,60.761,19.023,9.399
30.4801,-83.6007,37.655,47.353,86.562,2.141,27.181,35.433,60.356,19.017,9.484
30.4801,-83.5807,37.821,47.413,86.657,0.983,27.213,35.171,60.117,18.991,9.57
30.4801,-83.5607,37.881,47.427,86.698,0.398,27.213,35.05,59.988,18.968,9.655
30.4801,-83.5407,37.899,47.427,86.714,0.134,27.205,34.999,59.926,18.954,9.734
30.4801,-83.5207,37.902,47.425,86.719,0.033,27.2,34.982,59.901,18.948,9.806
30.4801,-83.5007,37.902,47.424,86.72,0.005,27.197,34.977,59.893,18.946,9.87
30.4801,-83.4807,37.902,47.424,86.72,0.0,27.197,34.977,59.892,18.946,9.924
30.4801,-83.4607,37.902,47.424,86.72,0.0,27.197,34.977,59.892,18.946,9.968
30.4801,-83.4407,37.902,47.424,86.72,0.003,27.197,34.977,59.893,18.946,10.001
30.4801,-83.4207,37.904,47.425,86.72,0.02,27.2,34.979,59.899,18.947,10.025
30.4801,-83.4007,37.908,47.429,86.719,0.068,27.21,34.984,59.921,18.947,10.038
30.4801,-83.3807,37.917,47.438,86.716,0.172,27.233,34.994,59.972,18.945,10.042
30.4801,-83.3607,37.932,47.454,86.712,0.353,27.279,35.009,60.078,18.931,10.036
30.4801,-83.3407,37.953,47.479,86.704,0.632,27.354,35.028,60.272,18.888,10.02
30.4801,-83.3207,37.97,47.513,86.691,1.015,27.463,35.041,60.599,18.783,9.996
30.4801,-83.3007,37.957,47.549,86.667,1.482,27.588,35.03,61.104,18.565,9.962
30.4801,-83.2807,37.864,47.568,86.625,1.974,27.68,34.956,61.818,18.166,9.92
30.4801,-83.2607,37.611,47.529,86.557,2.383,27.644,34.767,62.716,17.528,9.869
30.4801,-83.2407,37.111,47.381,86.454,2.588,27.355,34.411,63.686,16.633,9.81
30.4801,-83.2207,36.322,47.075,86.315,2.514,26.718,33.866,64.555,15.55,9.742
30.4801,-83.2007,35.279,46.605,86.147,2.186,25.738,33.168,65.162,14.41,9.667
30.4801,-83.1807,34.094,46.009,85.966,1.715,24.522,32.393,65.449,13.348,9.585
30.4801,-83.1607,32.896,45.357,85.789,1.225,23.23,31.627,65.461,12.45,9.496
30.4801,-83.1407,31.798,44.721,85.627,0.8,22.008,30.937,65.299,11.743,9.402
30.4801,-83.1208,30.871,44.158,85.492,0.478,20.959,30.364,65.064,11.218,9.303
30.4801,-83.1008,30.154,43.705,85.387,0.258,20.138,29.923,64.831,10.85,9.2
30.4801,-83.0808,29.649,43.379,85.314,0.123,19.558,29.616,64.644,10.609,9.094
30.4801,-83.0608,29.336,43.172,85.268,0.05,19.196,29.425,64.517,10.467,8.986
30.4801,-83.0408,29.171,43.061,85.244,0.016,19.005,29.325,64.447,10.394,8.877
30.4801,-83.0208,29.103,43.016,85.234,0.003,18.927,29.283,64.417,10.365,8.769
30.4801,-83.0008,29.086,43.004,85.232,0.0,18.907,29.272,64.409,10.357,8.662
30.4801,-82.9808,29.084,43.003,85.231,0.0,18.905,29.271,64.408,10.357,8.557
30.4801,-82.9608,29.086,43.004,85.232,0.0,18.906,29.272,64.409,10.357,8.456
30.4801,-82.9408,29.101,43.014,85.234,0.002,18.925,29.283,64.417,10.365,8.359
30.4801,-82.9208,29.165,43.058,85.242,0.012,19.002,29.327,64.45,10.399,8.267
30.4801,-82.9008,29.331,43.171,85.261,0.035,19.206,29.447,64.539,10.494,8.181
30.4801,-82.8808,29.669,43.4,85.297,0.082,19.628,29.706,64.729,10.706,8.102
30.4801,-82.8608,30.262,43.8,85.354,0.162,20.384,30.185,65.078,11.115,8.029
30.4801,-82.8408,31.199,44.429,85.432,0.283,21.604,30.987,65.656,11.826,7.964
30.4801,-82.8208,32.563,45.341,85.528,0.45,23.417,32.223,66.538,12.957,7.906
30.4801,-82.8008,34.405,46.568,85.634,0.657,25.916,33.981,67.78,14.613,7.857
30.4801,-82.7808,36.701,48.092,85.739,0.89,29.094,36.281,69.392,16.828,7.816
30.4801,-82.7608,39.328,49.824,85.827,1.124,32.797,39.025,71.305,19.518,7.783
30.4801,-82.7408,42.059,51.605,85.882,1.333,36.725,41.995,73.372,22.47,7.759
30.4801,-82.7208,44.632,53.244,85.893,1.499,40.515,44.912,75.404,25.393,7.744
30.4801,-82.7008,46.818,54.567,85.852,1.618,43.848,47.518,77.237,28.016,7.737
30.4801,-82.6808,48.474,55.456,85.753,1.698,46.528,49.648,78.768,30.152,7.738
30.4801,-82.6608,49.54,55.842,85.589,1.753,48.486,51.233,79.964,31.715,7.748
30.4801,-82.6408,50.006,55.684,85.35,1.797,49.732,52.273,80.837,32.688,7.765
30.4801,-82.6208,49.876,54.947,85.018,1.841,50.311,52.796,81.424,33.088,7.79
30.4801,-82.6008,49.149,53.585,84.575,1.89,50.269,52.835,81.764,32.934,7.822
30.4801,-82.5808,47.813,51.546,83.996,1.944,49.639,52.418,81.891,32.24,7.861
30.4801,-82.5608,45.858,48.79,83.262,1.996,48.455,51.566,81.835,31.021,7.906
30.4801,-82.5408,43.308,45.326,82.366,2.033,46.765,50.318,81.624,29.311,7.956
30.4801,-82.5209,40.255,41.254,81.324,2.04,44.664,48.742,81.291,27.191,8.011
30.4801,-82.5009,36.88,36.8,80.184,2.002,42.308,46.956,80.88,24.805,8.069
30.4801,-82.4809,33.442,32.29,79.022,1.912,39.9,45.114,80.439,22.351,8.13
30.4801,-82.4609,30.219,28.077,77.927,1.775,37.649,43.378,80.017,20.038,8.193
30.4801,-82.4409,27.431,24.442,76.971,1.606,35.717,41.874,79.651,18.032,8.256
30.4801,-82.4209,25.191,21.525,76.193,1.428,34.179,40.667,79.359,16.418,8.32
30.4801,-82.4009,23.502,19.328,75.599,1.26,33.033,39.758,79.141,15.201,8.382
30.4801,-82.3809,22.294,17.759,75.168,1.12,32.224,39.111,78.988,14.33,8.443
30.4801,-82.3609,21.474,16.691,74.871,1.019,31.681,38.673,78.886,13.737,8.502
30.4801,-82.3409,20.947,16.002,74.678,0.964,31.338,38.393,78.822,13.354,8.557
30.4801,-82.3209,20.643,15.596,74.565,0.964,31.143,38.235,78.786,13.128,8.609
30.4801,-82.3009,20.514,15.409,74.515,1.03,31.065,38.172,78.772,13.022,8.657
30.4801,-82.2809,20.538,15.407,74.52,1.182,31.089,38.193,78.779,13.017,8.701
30.4801,-82.2609,20.716,15.583,74.58,1.453,31.218,38.301,78.806,13.109,8.741
30.4801,-82.2409,21.072,15.958,74.7,1.894,31.472,38.512,78.858,13.306,8.777
30.4801,-82.2209,21.652,16.577,74.896,2.584,31.889,38.855,78.943,13.632,8.809
30.4801,-82.0009,60.146,54.97,86.312,59.22,62.136,61.335,85.789,31.836,8.977
30.4801,-81.9809,63.715,58.329,87.303,65.484,65.005,63.278,86.518,33.089,8.982
30.4801,-81.9609,66.397,60.803,88.037,70.465,67.153,64.679,87.092,33.876,8.986
30.4801,-81.9409,68.286,62.5,88.548,74.223,68.652,65.607,87.518,34.279,8.989
30.4801,-81.921,69.542,63.588,88.881,76.936,69.634,66.172,87.821,34.41,8.991
30.4801,-81.901,70.343,64.251,89.09,78.828,70.248,66.491,88.029,34.392,8.993
30.4801,-81.881,70.854,64.663,89.223,80.118,70.636,66.676,88.169,34.347,8.995
30.4801,-81.861,71.227,64.98,89.323,80.996,70.932,66.831,88.266,34.402,8.996
30.4801,-81.841,71.602,65.353,89.433,81.622,71.264,67.06,88.341,34.705,8.997
30.4801,-81.821,72.124,65.949,89.597,82.132,71.772,67.482,88.414,35.453,8.998
30.4801,-81.801,72.97,66.978,89.871,82.649,72.632,68.253,88.504,36.927,8.998
30.4801,-81.781,74.368,68.718,90.329,83.303,74.074,69.58,88.635,39.526,8.998
30.4801,-81.761,76.573,71.486,91.054,84.219,76.364,71.708,88.831,43.721,8.998
30.4801,-81.741,79.727,75.456,92.093,85.472,79.645,74.765,89.107,49.763,8.998
30.4801,-81.721,83.565,80.292,93.358,86.978,83.641,78.492,89.441,57.136,8.998
30.4801,-81.701,87.343,85.052,94.604,88.457,87.574,82.161,89.77,64.396,8.998
30.4801,-81.681,90.318,88.8,95.584,89.623,90.671,85.049,90.028,70.113,8.999
30.4801,-81.661,92.258,91.245,96.224,90.383,92.691,86.933,90.197,73.842,8.999
30.4801,-81.641,93.352,92.625,96.585,90.806,93.831,87.998,90.292,75.947,8.998
30.4801,-81.621,93.88,93.292,96.759,90.996,94.381,88.516,90.337,76.966,8.998
30.4801,-81.601,94.049,93.51,96.815,91.032,94.56,88.691,90.35,77.3,8.998
30.4801,-81.581,93.987,93.44,96.795,90.96,94.5,88.647,90.342,77.194,8.997
30.4801,-81.561,93.768,93.176,96.723,90.805,94.278,88.459,90.319,76.792,8.995
30.4801,-81.541,93.438,92.776,96.615,90.582,93.942,88.173,90.285,76.181,8.993
30.4801,-81.521,93.028,92.278,96.481,90.298,93.525,87.82,90.244,75.419,8.99
30.4801,-81.501,92.558,91.713,96.327,89.961,93.05,87.423,90.197,74.548,8.985
30.4801,-81.481,92.047,91.1,96.161,89.574,92.534,87.0,90.145,73.599,8.979
30.4801,-81.461,91.508,90.458,95.986,89.145,91.992,86.566,90.092,72.596,8.972
30.4801,-81.441,90.953,89.801,95.807,88.677,91.435,86.131,90.037,71.561,8.962
30.4801,-81.421,90.391,89.142,95.626,88.178,90.874,85.705,89.982,70.51,8.951
30.5001,-87.42,94.981,95.052,98.942,80.076,88.336,73.102,83.65,49.387,13.992
30.5001,-87.4,94.988,95.061,98.944,80.081,88.347,73.08,83.651,49.393,13.993
30.5001,-87.38,94.992,95.066,98.945,80.085,88.353,73.067,83.652,49.396,13.994
30.5001,-87.36,94.993,95.067,98.946,80.086,88.354,73.065,83.652,49.396,13.994
30.5001,-87.34,94.99,95.063,98.945,80.085,88.35,73.076,83.653,49.392,13.993
30.5001,-87.32,94.983,95.053,98.943,80.082,88.339,73.108,83.654,49.382,13.992
30.5001,-87.3,94.969,95.033,98.938,80.074,88.314,73.172,83.656,49.362,13.988
30.5001,-87.2801,94.941,94.994,98.929,80.06,88.268,73.293,83.659,49.323,13.982
30.5001,-87.2601,94.89,94.923,98.913,80.035,88.184,73.516,83.667,49.25,13.97
30.5001,-87.2401,94.802,94.798,98.884,79.993,88.035,73.91,83.681,49.121,13.949
30.5001,-87.2201,94.652,94.587,98.835,79.923,87.785,74.58,83.706,48.898,13.913
30.5001,-87.2001,94.413,94.248,98.758,79.816,87.386,75.657,83.749,48.536,13.856
30.5001,-87.1801,94.062,93.749,98.643,79.663,86.798,77.253,83.817,47.993,13.772
30.5001,-87.1601,93.596,93.084,98.491,79.467,86.019,79.382,83.912,47.26,13.66
30.5001,-87.1401,93.054,92.31,98.313,79.245,85.112,81.873,84.029,46.392,13.53
30.5001,-87.1201,92.506,91.526,98.133,79.029,84.197,84.401,84.152,45.502,13.399
30.5001,-87.1001,92.025,90.834,97.975,78.845,83.392,86.639,84.266,44.706,13.284
30.5001,-87.0801,91.648,90.291,97.85,78.705,82.761,88.404,84.359,44.073,13.194
30.5001,-87.0601,91.376,89.899,97.76,78.606,82.306,89.683,84.428,43.614,13.128
30.5001,-87.0401,91.191,89.632,97.699,78.538,81.997,90.559,84.475,43.307,13.083
30.5001,-87.0201,91.07,89.457,97.659,78.489,81.792,91.139,84.502,43.12,13.052
30.5001,-87.0001,90.993,89.345,97.634,78.448,81.659,91.515,84.513,43.027,13.031
30.5001,-86.9801,90.944,89.276,97.618,78.407,81.573,91.756,84.509,43.013,13.014
30.5001,-86.9601,90.916,89.238,97.61,78.356,81.517,91.908,84.488,43.077,13.0
30.5001,-86.9401,90.901,89.222,97.607,78.288,81.48,92.001,84.448,43.228,12.985
30.5001,-86.9201,90.898,89.224,97.608,78.191,81.456,92.055,84.381,43.491,12.966
30.5001,-86.9001,90.907,89.246,97.614,78.051,81.441,92.085,84.279,43.911,12.939
30.5001,-86.8801,90.928,89.289,97.626,77.847,81.433,92.102,84.127,44.552,12.902
30.5001,-86.8601,90.967,89.36,97.645,77.552,81.432,92.119,83.905,45.507,12.847
30.5001,-86.8401,91.029,89.468,97.674,77.138,81.44,92.15,83.592,46.888,12.767
30.5001,-86.8201,91.123,89.624,97.716,76.573,81.463,92.209,83.164,48.816,12.656
30.5001,-86.8001,91.256,89.836,97.773,75.842,81.506,92.314,82.608,51.377,12.508
30.5001,-86.7801,91.433,90.105,97.845,74.956,81.579,92.477,81.933,54.562,12.322
30.5001,-86.7601,91.649,90.423,97.93,73.968,81.684,92.698,81.18,58.212,12.109
30.5001,-86.7401,91.889,90.763,98.021,72.969,81.818,92.964,80.415,62.024,11.887
30.5001,-86.7201,92.134,91.097,98.11,72.056,81.974,93.251,79.713,65.634,11.677
30.5001,-86.7001,92.36,91.395,98.189,71.3,82.135,93.527,79.13,68.753,11.496
30.5001,-86.6802,92.556,91.644,98.255,70.727,82.29,93.773,78.684,71.241,11.352
30.5001,-86.6602,92.715,91.838,98.307,70.324,82.429,93.977,78.368,73.103,11.246
30.5001,-86.6402,92.838,91.984,98.345,70.056,82.546,94.137,78.157,74.431,11.171
30.5001,-86.6202,92.931,92.09,98.373,69.888,82.639,94.258,78.022,75.346,11.12
30.5001,-86.6002,92.997,92.164,98.392,69.784,82.71,94.345,77.937,75.956,11.087
30.5001,-86.5802,93.042,92.213,98.405,69.722,82.758,94.404,77.885,76.348,11.065
30.5001,-86.5602,93.069,92.244,98.413,69.682,82.782,94.439,77.852,76.581,11.052
30.5001,-86.5402,93.078,92.257,98.416,69.653,82.781,94.45,77.829,76.689,11.045
30.5001,-86.5202,93.069,92.254,98.415,69.626,82.749,94.437,77.808,76.688,11.042
30.5001,-86.5002,93.038,92.233,98.409,69.593,82.674,94.395,77.785,76.569,11.044
30.5001,-86.4802,92.977,92.188,98.397,69.547,82.538,94.311,77.753,76.298,11.051
30.5001,-86.4602,92.872,92.109,98.375,69.477,82.306,94.166,77.706,75.809,11.064
30.5001,-86.4402,92.7,91.981,98.339,69.37,81.924,93.927,77.633,74.982,11.088
30.5001,-86.4202,92.428,91.781,98.282,69.209,81.311,93.544,77.522,73.637,11.125
30.5001,-86.4002,92.016,91.482,98.195,68.975,80.36,92.955,77.358,71.531,11.185
30.5001,-86.3802,91.428,91.06,98.072,68.659,78.97,92.098,77.132,68.42,11.273
30.5001,-86.3602,90.664,90.523,97.913,68.274,77.115,90.963,76.85,64.22,11.392
30.5001,-86.3402,89.796,89.924,97.732,67.873,74.942,89.643,76.545,59.236,11.533
30.5001,-86.3202,88.963,89.366,97.558,67.533,72.779,88.338,76.274,54.193,11.676
30.5001,-86.3002,88.3,88.937,97.421,67.312,70.972,87.259,76.082,49.893,11.797
30.5001,-86.2802,87.861,88.67,97.33,67.218,69.694,86.503,75.979,46.765,11.884
30.5001,-86.2602,87.619,88.538,97.28,67.215,68.911,86.048,75.947,44.77,11.939
30.5001,-86.2402,87.51,88.492,97.258,67.26,68.486,85.806,75.954,43.619,11.97
30.5001,-86.2202,87.474,88.49,97.251,67.318,68.279,85.692,75.978,43.006,11.986
30.5001,-86.2002,87.471,88.505,97.251,67.371,68.188,85.645,76.003,42.698,11.994
30.5001,-86.1802,87.479,88.521,97.252,67.41,68.154,85.629,76.023,42.553,11.997
30.5001,-86.1602,87.486,88.532,97.254,67.433,68.141,85.624,76.035,42.487,11.999
30.5001,-86.1402,87.487,88.535,97.254,67.441,68.134,85.62,76.039,42.458,11.999
30.5001,-86.1202,87.478,88.526,97.252,67.429,68.122,85.613,76.033,42.445,12.0
30.5001,-86.1003,87.452,88.5,97.247,67.389,68.096,85.596,76.011,42.437,12.0
30.5001,-86.0803,87.393,88.441,97.234,67.299,68.039,85.557,75.961,42.426,12.001
30.5001,-86.0603,87.27,88.319,97.209,67.113,67.921,85.478,75.86,42.398,12.002
30.5001,-86.0403,87.031,88.081,97.158,66.752,67.687,85.324,75.666,42.332,12.006
30.5001,-86.0203,86.59,87.643,97.065,66.092,67.248,85.041,75.316,42.188,12.012
